id,meet_id,location_id
14468,1096,1170
14469,4191,992
14470,2673,888
14471,2804,1371
14472,3115,1233
14473,2903,1350
14474,160,667
14475,618,764
14476,2593,1309
14477,3823,946
14478,653,950
14479,2304,617
14480,311,432
14481,2646,1320
14482,1904,683
14483,3874,884
14484,274,1304
14485,1728,457
14486,1053,1042
14487,4135,659
14488,3386,1295
14489,1237,597
14490,1727,232
14491,2029,570
14492,721,488
14493,874,1484
14494,1105,828
14495,2294,464
14496,776,360
14497,1251,653
14498,3337,248
14499,2103,869
14500,606,888
14501,3018,1434
14502,3054,1091
14503,924,1197
14504,2253,813
14505,2839,910
14506,2173,295
14507,3728,254
14508,2578,1512
14509,1076,1187
14510,561,1495
14511,442,83
14512,2460,1264
14513,2529,869
14514,2969,387
14515,1503,473
14516,2284,284
14517,3020,1106
14518,351,904
14519,1865,300
14520,1507,592
14521,2379,521
14522,2107,587
14523,2700,1101
14524,2130,756
14525,1711,772
14526,1172,494
14527,1557,305
14528,2274,885
14529,3302,1327
14530,2937,640
14531,1944,192
14532,1684,1019
14533,911,1069
14534,3538,1045
14535,3625,1199
14536,534,1496
14537,1668,1425
14538,432,1219
14539,418,1321
14540,1963,592
14541,521,510
14542,2570,1004
14543,3270,449
14544,3041,589
14545,2700,296
14546,2342,588
14547,1581,675
14548,4184,789
14549,2360,413
14550,1742,1532
14551,1293,208
14552,480,859
14553,573,1050
14554,158,808
14555,1335,1373
14556,1679,1183
14557,309,223
14558,746,978
14559,1818,29
14560,2845,835
14561,2449,835
14562,2350,75
14563,3148,55
14564,1042,747
14565,2060,501
14566,3317,241
14567,2178,722
14568,3002,1169
14569,2050,722
14570,907,1461
14571,1621,50
14572,1273,1030
14573,3849,1041
14574,4076,266
14575,342,1460
14576,335,481
14577,1037,753
14578,450,993
14579,3942,451
14580,654,234
14581,427,1009
14582,3066,780
14583,538,59
14584,3160,415
14585,1071,522
14586,2631,825
14587,2784,1067
14588,638,640
14589,280,932
14590,2794,65
14591,240,1533
14592,443,172
14593,591,70
14594,3948,646
14595,499,1235
14596,581,1045
14597,328,599
14598,474,424
14599,1848,1503
14600,688,353
14601,1860,574
14602,3914,1412
14603,189,1194
14604,1689,692
14605,3074,240
14606,3313,256
14607,723,347
14608,1936,569
14609,3875,1457
14610,2414,1133
14611,227,897
14612,1873,220
14613,2867,1078
14614,1423,923
14615,2576,902
14616,2290,508
14617,1853,692
14618,4208,1458
14619,209,1415
14620,809,1410
14621,3085,375
14622,468,1117
14623,2135,755
14624,3786,422
14625,2941,626
14626,1428,112
14627,67,958
14628,1944,1160
14629,2283,626
14630,4093,1104
14631,3076,262
14632,1398,1401
14633,2535,847
14634,2573,1139
14635,4147,1340
14636,3383,190
14637,105,661
14638,1318,883
14639,513,486
14640,1662,1447
14641,1106,1000
14642,94,502
14643,560,1241
14644,269,1257
14645,764,1236
14646,2044,236
14647,1992,46
14648,2128,873
14649,3243,560
14650,3871,129
14651,431,272
14652,2906,1140
14653,55,924
14654,2787,1448
14655,894,713
14656,3924,894
14657,641,1021
14658,2633,981
14659,984,606
14660,3140,31
14661,2368,683
14662,1382,652
14663,2237,1166
14664,3409,1387
14665,2410,1094
14666,2916,1454
14667,691,734
14668,3411,1433
14669,4185,827
14670,902,954
14671,1564,1073
14672,1870,591
14673,1939,950
14674,3117,397
14675,2876,1274
14676,3917,1012
14677,2395,412
14678,1372,1253
14679,2261,1351
14680,254,1268
14681,345,1386
14682,3488,690
14683,3911,793
14684,2431,227
14685,678,283
14686,1767,1001
14687,774,745
14688,2547,1341
14689,2136,309
14690,1359,617
14691,2521,1059
14692,1132,611
14693,884,509
14694,1703,1366
14695,1344,1433
14696,2487,135
14697,4049,511
14698,2304,1182
14699,1103,31
14700,1638,1321
14701,3878,629
14702,782,582
14703,580,1387
14704,2540,146
14705,3773,54
14706,552,1059
14707,3571,859
14708,4154,685
14709,2808,1065
14710,1137,931
14711,3738,218
14712,1575,376
14713,2158,202
14714,1776,100
14715,427,17
14716,793,340
14717,1653,1198
14718,1624,268
14719,152,1475
14720,1000,818
14721,236,422
14722,3271,193
14723,1392,110
14724,3262,639
14725,1563,931
14726,3049,531
14727,729,705
14728,3384,1009
14729,3860,938
14730,3161,937
14731,649,187
14732,1788,460
14733,2165,218
14734,3314,1179
14735,1660,1214
14736,4028,1461
14737,2579,208
14738,987,1121
14739,603,192
14740,1031,639
14741,1859,1050
14742,3832,768
14743,3021,1492
14744,3640,9
14745,2714,783
14746,3858,1400
14747,702,356
14748,1440,285
14749,3597,312
14750,2715,604
14751,2483,1035
14752,661,1486
14753,2025,157
14754,1738,881
14755,1741,398
14756,1822,1518
14757,1889,296
14758,2238,1204
14759,2008,742
14760,2853,568
14761,3300,1257
14762,255,17
14763,1619,408
14764,669,34
14765,4034,471
14766,2155,388
14767,1408,373
14768,1853,989
14769,2586,574
14770,2856,435
14771,3744,897
14772,3823,1190
14773,3840,605
14774,4028,656
14775,238,198
14776,1014,419
14777,3001,35
14778,2736,518
14779,3971,1061
14780,853,501
14781,462,845
14782,783,1425
14783,1165,1527
14784,4143,764
14785,758,614
14786,3366,1072
14787,1198,886
14788,945,440
14789,4026,1118
14790,2574,348
14791,738,901
14792,2675,400
14793,1553,296
14794,3686,1427
14795,1076,142
14796,3775,718
14797,683,1379
14798,1476,1015
14799,1947,600
14800,1188,548
14801,197,173
14802,2093,425
14803,1359,1369
14804,2587,179
14805,3502,1498
14806,1512,830
14807,2226,173
14808,2737,877
14809,2828,241
14810,601,1138
14811,2511,534
14812,692,502
14813,3708,31
14814,354,1446
14815,4066,1432
14816,346,804
14817,3701,745
14818,3895,796
14819,3796,790
14820,94,933
14821,1384,621
14822,1480,1083
14823,1191,980
14824,1648,667
14825,2995,889
14826,1498,908
14827,2642,1525
14828,4120,1264
14829,1685,734
14830,3163,473
14831,2920,1469
14832,48,184
14833,2802,467
14834,453,1401
14835,4054,617
14836,2647,529
14837,3309,648
14838,4123,1161
14839,837,236
14840,105,287
14841,580,1334
14842,325,61
14843,693,1211
14844,3365,930
14845,1412,1083
14846,1522,1443
14847,1799,31
14848,3416,114
14849,2461,150
14850,3586,525
14851,3703,1110
14852,3391,57
14853,2923,1120
14854,3752,413
14855,567,883
14856,2196,791
14857,1817,206
14858,1102,1392
14859,66,308
14860,3235,833
14861,3025,1023
14862,1495,1094
14863,471,1525
14864,442,595
14865,992,473
14866,732,1300
14867,2931,607
14868,4032,588
14869,47,1197
14870,3421,434
14871,895,540
14872,2590,1445
14873,3280,202
14874,1559,705
14875,2338,443
14876,1003,258
14877,2393,150
14878,2847,320
14879,1104,1064
14880,3906,75
14881,224,493
14882,1791,1213
14883,84,1422
14884,4189,171
14885,2747,89
14886,2181,1398
14887,1893,177
14888,2087,982
14889,813,484
14890,3454,890
14891,4175,1404
14892,1322,361
14893,2499,926
14894,2079,340
14895,1273,1408
14896,2030,1387
14897,3138,95
14898,1479,1476
14899,2995,1507
14900,686,150
14901,3803,485
14902,948,1059
14903,1650,1331
14904,2045,1106
14905,510,833
14906,3290,85
14907,3904,1476
14908,3460,496
14909,3859,13
14910,2830,100
14911,4051,183
14912,2685,1439
14913,1697,773
14914,1463,1131
14915,3739,850
14916,2224,1229
14917,1962,1229
14918,2529,1276
14919,2658,932
14920,722,315
14921,3929,1132
14922,646,1259
14923,1766,1290
14924,2091,1050
14925,76,1106
14926,2237,121
14927,1784,1307
14928,3282,732
14929,3492,1508
14930,818,962
14931,2891,352
14932,659,151
14933,4026,1415
14934,2403,763
14935,4106,620
14936,465,285
14937,3508,671
14938,1657,192
14939,2093,722
14940,2550,409
14941,595,516
14942,237,808
14943,3253,337
14944,1066,101
14945,3781,456
14946,3366,214
14947,3860,1503
14948,3672,1452
14949,1531,1369
14950,115,818
14951,2148,779
14952,2979,707
14953,477,645
14954,1753,1189
14955,1861,722
14956,2113,943
14957,2130,358
14958,2273,666
14959,3573,1042
14960,3566,625
14961,2619,522
14962,3489,1344
14963,3903,395
14964,374,1055
14965,2061,379
14966,247,691
14967,1550,1395
14968,4151,1436
14969,3484,1350
14970,2530,76
14971,1258,405
14972,253,886
14973,1190,1210
14974,3172,482
14975,1809,1447
14976,1191,122
14977,2185,980
14978,3380,596
14979,99,1358
14980,785,343
14981,3793,11
14982,914,753
14983,3312,1401
14984,137,1061
14985,142,1405
14986,2038,903
14987,4003,760
14988,1121,1231
14989,2184,728
14990,2687,36
14991,450,245
14992,1706,1103
14993,2764,256
14994,3602,1355
14995,2929,323
14996,2538,667
14997,3967,1453
14998,1398,169
14999,49,840
15000,1174,1215
15001,2647,610
15002,3502,1124
15003,864,235
15004,2046,1144
15005,748,60
15006,2967,965
15007,3278,827
15008,275,779
15009,2298,52
15010,1503,343
15011,255,1066
15012,291,723
15013,3610,253
15014,3023,493
15015,3155,612
15016,3301,437
15017,1539,939
15018,3017,678
15019,3627,607
15020,308,1077
15021,4072,1223
15022,2899,807
15023,1804,806
15024,2731,442
15025,3218,560
15026,1858,288
15027,1151,426
15028,824,31
15029,2785,678
15030,3313,797
15031,300,785
15032,2559,335
15033,4087,191
15034,847,954
15035,1633,1109
15036,3462,139
15037,635,667
15038,4107,1193
15039,743,200
15040,1882,473
15041,1956,422
15042,617,1027
15043,1919,540
15044,802,780
15045,3231,741
15046,3964,326
15047,3723,1203
15048,2126,52
15049,1202,899
15050,988,381
15051,1846,412
15052,172,1515
15053,1727,720
15054,3284,752
15055,3356,628
15056,1124,1181
15057,1294,838
15058,2471,1403
15059,2369,1126
15060,3998,1034
15061,1026,1023
15062,1249,314
15063,2727,53
15064,3644,1445
15065,3904,618
15066,1000,741
15067,172,360
15068,4018,316
15069,527,1460
15070,883,1095
15071,525,1387
15072,1758,541
15073,2002,901
15074,142,868
15075,2497,880
15076,2924,193
15077,1432,1310
15078,1141,572
15079,1963,946
15080,2061,1481
15081,1079,633
15082,4124,1092
15083,93,602
15084,137,874
15085,963,458
15086,18,1182
15087,785,1095
15088,3440,1399
15089,2638,711
15090,2676,1003
15091,1330,629
15092,1402,505
15093,3463,70
15094,240,248
15095,1043,572
15096,3302,876
15097,2180,18
15098,1189,397
15099,2637,1425
15100,352,654
15101,3846,747
15102,2459,372
15103,1091,993
15104,318,289
15105,2713,1420
15106,656,284
15107,258,1177
15108,2472,18
15109,3685,240
15110,3805,342
15111,1312,588
15112,2036,619
15113,4006,66
15114,3648,358
15115,635,346
15116,684,238
15117,1907,1148
15118,498,1014
15119,3012,147
15120,2318,490
15121,3500,1399
15122,2947,661
15123,3215,1415
15124,1785,1158
15125,1840,865
15126,76,732
15127,1299,1450
15128,4098,944
15129,3456,1477
15130,3774,66
15131,1514,291
15132,3353,9
15133,2066,804
15134,1037,891
15135,2869,1128
15136,3335,369
15137,2875,384
15138,698,644
15139,2377,107
15140,658,1245
15141,1772,707
15142,2422,789
15143,297,485
15144,402,501
15145,491,1482
15146,1527,876
15147,3156,30
15148,370,963
15149,53,1256
15150,2172,799
15151,1337,1129
15152,215,1025
15153,2097,625
15154,3231,554
15155,3701,1257
15156,1111,1348
15157,956,1410
15158,1770,1169
15159,2375,1508
15160,174,620
15161,1435,132
15162,1252,1179
15163,3676,796
15164,357,1266
15165,786,625
15166,2353,1345
15167,2029,1221
15168,1399,825
15169,1817,584
15170,4076,888
15171,3391,785
15172,2157,1406
15173,3234,47
15174,3974,611
15175,3822,971
15176,2404,1283
15177,1203,132
15178,604,1493
15179,3882,1022
15180,2040,1006
15181,2742,1278
15182,3165,1381
15183,1501,728
15184,3476,1273
15185,1676,1483
15186,405,502
15187,1186,1067
15188,29,1154
15189,3471,525
15190,2982,334
15191,1674,1006
15192,208,338
15193,1760,26
15194,1197,852
15195,1935,781
15196,2255,5
15197,3446,468
15198,1711,1073
15199,262,574
15200,3345,1325
15201,2712,1412
15202,432,231
15203,2138,359
15204,4063,787
15205,417,862
15206,1401,1032
15207,1264,734
15208,2747,817
15209,1016,632
15210,3849,1208
15211,1022,1386
15212,2949,951
15213,1028,642
15214,1413,1207
15215,805,570
15216,578,1345
15217,516,467
15218,3121,1408
15219,3613,1116
15220,1212,170
15221,3877,1162
15222,936,272
15223,4040,402
15224,3291,284
15225,3802,988
15226,3573,936
15227,2129,781
15228,3383,812
15229,876,1160
15230,2455,951
15231,3300,777
15232,2769,360
15233,4150,166
15234,523,483
15235,3169,1233
15236,1725,324
15237,314,309
15238,2803,321
15239,599,478
15240,2481,78
15241,2880,541
15242,1553,971
15243,1095,1059
15244,3657,1172
15245,2275,1141
15246,3885,999
15247,3923,1291
15248,294,781
15249,4041,1512
15250,3709,773
15251,724,365
15252,2255,1428
15253,546,1002
15254,4199,408
15255,1375,295
15256,2629,1080
15257,3460,1008
15258,4015,1230
15259,1811,1387
15260,1012,1182
15261,1029,597
15262,354,1182
15263,2202,454
15264,710,817
15265,841,1300
15266,1940,454
15267,744,1367
15268,1182,812
15269,3308,1526
15270,377,792
15271,2770,1096
15272,1178,289
15273,1688,1522
15274,967,1008
15275,3142,675
15276,2238,1208
15277,2696,1497
15278,857,89
15279,3563,1082
15280,1739,706
15281,128,1377
15282,3555,440
15283,889,1475
15284,1622,1060
15285,2035,475
15286,4037,1123
15287,857,439
15288,1772,1004
15289,3157,552
15290,2188,690
15291,3096,276
15292,478,793
15293,2849,1338
15294,686,1496
15295,1326,136
15296,3301,681
15297,1499,64
15298,138,910
15299,3320,142
15300,3436,1256
15301,3267,1447
15302,1188,552
15303,2862,1169
15304,1519,1066
15305,708,100
15306,922,29
15307,2930,522
15308,2245,419
15309,1928,712
15310,863,388
15311,2912,882
15312,4032,913
15313,69,1281
15314,1976,379
15315,2795,1236
15316,2302,1303
15317,235,1169
15318,290,876
15319,1427,322
15320,2566,595
15321,706,562
15322,1640,1369
15323,1196,389
15324,3859,554
15325,1508,1415
15326,1582,1364
15327,3001,1462
15328,3756,806
15329,1896,19
15330,886,348
15331,2028,138
15332,1460,620
15333,763,1446
15334,2100,14
15335,2246,1529
15336,4074,334
15337,75,1045
15338,2520,1539
15339,16,1404
15340,3921,277
15341,2988,826
15342,3480,534
15343,1262,985
15344,4209,909
15345,3519,462
15346,205,1276
15347,1831,913
15348,1338,980
15349,1833,959
15350,3877,1109
15351,3916,283
15352,670,1231
15353,2541,672
15354,2392,549
15355,644,949
15356,1824,1031
15357,3269,822
15358,3023,1355
15359,1007,220
15360,40,1185
15361,1681,164
15362,3625,642
15363,3945,812
15364,887,1242
15365,1183,72
15366,945,1412
15367,599,775
15368,1736,221
15369,1848,462
15370,4198,130
15371,3521,642
15372,2497,319
15373,1088,185
15374,2003,1504
15375,633,544
15376,3236,658
15377,3893,1187
15378,971,539
15379,1079,72
15380,1545,811
15381,3042,792
15382,4105,289
15383,4152,135
15384,3499,479
15385,3964,838
15386,1907,1392
15387,102,1258
15388,3784,1402
15389,2139,237
15390,799,1371
15391,781,765
15392,907,904
15393,2376,1089
15394,3737,243
15395,547,369
15396,249,904
15397,984,370
15398,823,1176
15399,778,1433
15400,1077,534
15401,53,211
15402,2780,391
15403,2575,925
15404,203,909
15405,1510,12
15406,1575,1161
15407,500,149
15408,3982,1363
15409,3218,967
15410,3844,1429
15411,1772,951
15412,3386,1490
15413,2264,632
15414,827,894
15415,2792,751
15416,2439,1387
15417,3177,562
15418,1071,1254
15419,1052,1012
15420,1244,1182
15421,1953,181
15422,724,1146
15423,1899,884
15424,168,699
15425,1224,1469
15426,2901,105
15427,1314,1362
15428,1364,725
15429,1011,1361
15430,1539,1480
15431,2062,474
15432,3614,162
15433,2344,1126
15434,1885,23
15435,3803,34
15436,3739,49
15437,1568,1255
15438,3027,752
15439,2082,1476
15440,2853,1353
15441,1299,84
15442,210,120
15443,313,807
15444,2668,819
15445,1718,1199
15446,3421,1056
15447,2932,865
15448,3476,1517
15449,2892,1466
15450,1391,23
15451,1904,1362
15452,3413,414
15453,3134,999
15454,2170,1481
15455,891,639
15456,3590,1215
15457,3266,337
15458,1220,1080
15459,2392,1301
15460,3928,456
15461,910,100
15462,3280,1174
15463,2201,952
15464,1251,1332
15465,3203,173
15466,980,280
15467,3394,1461
15468,813,1106
15469,1119,624
15470,2308,260
15471,4004,1390
15472,1089,223
15473,1168,516
15474,1281,393
15475,1771,28
15476,1167,1045
15477,3370,1225
15478,3270,55
15479,3893,1000
15480,2776,486
15481,575,352
15482,3710,1293
15483,728,594
15484,2946,897
15485,2548,70
15486,860,521
15487,237,1296
15488,2835,1066
15489,3459,893
15490,1996,496
15491,635,1342
15492,720,891
15493,4116,641
15494,62,891
15495,3479,1518
15496,1460,112
15497,3334,605
15498,3700,174
15499,3550,1169
15500,420,1538
15501,3712,184
15502,16,896
15503,1986,343
15504,2287,271
15505,2569,923
15506,777,994
15507,618,183
15508,2410,1021
15509,1414,1056
15510,2950,211
15511,2150,158
15512,393,1004
15513,3158,914
15514,4194,308
15515,236,1020
15516,273,1087
15517,4070,1181
15518,312,1015
15519,689,773
15520,1823,702
15521,248,1030
15522,39,102
15523,3112,919
15524,1735,1232
15525,2375,626
15526,2514,970
15527,3512,72
15528,3054,160
15529,3415,139
15530,1539,1293
15531,3798,843
15532,817,1308
15533,2809,1268
15534,3320,1191
15535,4072,72
15536,3332,262
15537,481,46
15538,1231,1298
15539,1532,472
15540,1575,1108
15541,3811,1428
15542,669,282
15543,3277,1494
15544,2654,1515
15545,4156,150
15546,3173,390
15547,4184,663
15548,3251,1212
15549,4032,1023
15550,3385,1212
15551,3323,334
15552,64,1047
15553,3174,211
15554,1339,1366
15555,3720,909
15556,3472,807
15557,1937,534
15558,3644,510
15559,569,1340
15560,3864,284
15561,2499,422
15562,262,631
15563,2526,525
15564,893,1437
15565,2353,1536
15566,2296,1002
15567,594,57
15568,1149,87
15569,550,1448
15570,2989,407
15571,3068,700
15572,3822,1162
15573,2309,648
15574,3558,335
15575,2454,248
15576,2872,761
15577,143,1474
15578,3417,295
15579,2871,536
15580,1880,915
15581,2661,726
15582,3380,413
15583,2137,1480
15584,1769,1084
15585,2653,84
15586,1973,325
15587,3328,1162
15588,1449,1079
15589,3058,1301
15590,571,581
15591,2252,679
15592,3604,279
15593,2000,1367
15594,116,940
15595,2225,1485
15596,1480,1331
15597,1653,1259
15598,2993,1064
15599,4144,408
15600,85,314
15601,2824,1255
15602,3983,1214
15603,1321,1459
15604,2802,715
15605,2886,1352
15606,3715,645
15607,1208,993
15608,1621,408
15609,3386,177
15610,3809,280
15611,2329,1434
15612,3043,777
15613,1495,1208
15614,2302,742
15615,1030,879
15616,181,1311
15617,1227,1393
15618,1659,1050
15619,1991,99
15620,2262,562
15621,858,772
15622,2205,28
15623,142,1356
15624,75,134
15625,3721,59
15626,940,1336
15627,3819,594
15628,3280,316
15629,2736,1384
15630,3183,383
15631,2472,1311
15632,1025,885
15633,3592,1342
15634,73,438
15635,286,1485
15636,3586,773
15637,2147,208
15638,4077,1010
15639,2784,270
15640,1366,1336
15641,3656,953
15642,4096,471
15643,3050,1143
15644,1992,1209
15645,1682,229
15646,1715,177
15647,2611,692
15648,1821,1327
15649,1566,54
15650,3066,1272
15651,2651,1030
15652,2267,101
15653,2379,342
15654,3729,835
15655,2039,1405
15656,3851,266
15657,1775,578
15658,1500,373
15659,2398,1523
15660,183,1491
15661,2031,9
15662,1750,521
15663,2340,1518
15664,1925,1276
15665,115,798
15666,2016,640
15667,180,1193
15668,956,1414
15669,1388,1071
15670,2446,224
15671,1046,1307
15672,3399,492
15673,1995,702
15674,1701,255
15675,4042,1123
15676,4206,965
15677,3180,569
15678,3770,785
15679,1375,620
15680,2082,1236
15681,1409,204
15682,2539,923
15683,3401,164
15684,906,1081
15685,3038,112
15686,2843,1334
15687,2151,60
15688,2593,1159
15689,1528,835
15690,3006,574
15691,2095,128
15692,3912,87
15693,2582,246
15694,71,1384
15695,837,163
15696,3234,1340
15697,2280,820
15698,3926,143
15699,25,1389
15700,3665,745
15701,1937,831
15702,2773,1103
15703,3618,175
15704,1628,261
15705,585,450
15706,3257,169
15707,1370,1134
15708,2218,477
15709,1162,461
15710,888,1390
15711,2710,939
15712,2020,492
15713,2025,836
15714,202,1062
15715,1910,1263
15716,3257,519
15717,1490,677
15718,521,815
15719,1943,622
15720,542,1103
15721,310,1534
15722,3575,47
15723,1390,446
15724,4160,700
15725,4203,1336
15726,3134,304
15727,2546,1073
15728,383,1231
15729,3831,417
15730,928,765
15731,3646,637
15732,2352,1207
15733,1118,108
15734,1951,863
15735,3838,807
15736,2730,601
15737,1768,1156
15738,1912,154
15739,490,1478
15740,3913,1331
15741,2447,663
15742,1074,186
15743,3787,468
15744,4053,587
15745,164,904
15746,2098,1448
15747,2879,1259
15748,3973,69
15749,1187,1002
15750,223,1484
15751,2780,1253
15752,3258,1255
15753,3931,597
15754,1809,756
15755,1148,1047
15756,895,601
15757,2765,1130
15758,955,652
15759,2193,904
15760,3038,730
15761,2358,971
15762,1995,165
15763,2153,1505
15764,1728,575
15765,62,785
15766,177,1489
15767,1994,694
15768,405,1124
15769,1845,571
15770,2332,689
15771,3173,1305
15772,628,607
15773,726,950
15774,1536,1
15775,2312,222
15776,4116,885
15777,989,1525
15778,2642,1265
15779,2675,1213
15780,207,735
15781,212,1079
15782,3450,243
15783,1745,1279
15784,375,319
15785,2992,331
15786,3845,18
15787,1326,1295
15788,2404,1100
15789,900,140
15790,3598,1080
15791,220,381
15792,2005,48
15793,3844,1486
15794,1425,900
15795,2930,742
15796,1464,74
15797,250,381
15798,3175,1512
15799,2457,1461
15800,2433,875
15801,3274,1491
15802,1412,823
15803,705,961
15804,1861,649
15805,1541,1233
15806,586,515
15807,930,1079
15808,3772,1209
15809,3265,624
15810,335,115
15811,2139,778
15812,2832,1496
15813,2906,1445
15814,3847,979
15815,3869,738
15816,2673,685
15817,2408,1168
15818,1054,741
15819,525,1151
15820,215,171
15821,503,49
15822,4181,451
15823,2345,1004
15824,4210,1189
15825,2706,229
15826,2513,588
15827,3628,275
15828,3368,1102
15829,2211,1189
15830,3590,922
15831,1182,495
15832,2375,1004
15833,988,629
15834,3247,933
15835,839,506
15836,3470,224
15837,1326,624
15838,1348,383
15839,3299,342
15840,2332,1307
15841,2977,291
15842,3456,1457
15843,846,172
15844,1226,393
15845,2485,768
15846,3958,163
15847,2763,712
15848,3957,692
15849,3005,245
15850,3442,246
15851,3944,1396
15852,3259,1293
15853,3192,71
15854,1129,1399
15855,2913,656
15856,2228,553
15857,1403,1379
15858,2327,1498
15859,2953,994
15860,4087,923
15861,3938,800
15862,2413,491
15863,1733,732
15864,2910,1297
15865,2056,1385
15866,758,301
15867,1375,1401
15868,4050,1391
15869,1667,1051
15870,2105,496
15871,1840,979
15872,4173,1232
15873,1947,287
15874,1458,96
15875,2108,1144
15876,2677,1072
15877,829,1241
15878,209,1533
15879,3127,719
15880,2201,1493
15881,850,1529
15882,1965,1216
15883,1981,406
15884,269,1025
15885,3138,1258
15886,1444,174
15887,3451,442
15888,400,138
15889,3151,150
15890,3564,319
15891,2946,1438
15892,401,548
15893,3837,1417
15894,3078,611
15895,3549,196
15896,2890,1314
15897,2484,626
15898,3202,88
15899,1096,780
15900,1524,1227
15901,3052,1083
15902,3153,1135
15903,2158,52
15904,3130,1151
15905,1363,1309
15906,342,1257
15907,3952,27
15908,4022,766
15909,3031,1145
15910,3426,920
15911,2593,919
15912,2018,422
15913,2367,576
15914,1647,1418
15915,3481,792
15916,974,386
15917,518,143
15918,3197,1033
15919,1810,658
15920,2572,981
15921,4119,325
15922,4072,479
15923,464,846
15924,1807,360
15925,1600,67
15926,3916,905
15927,2829,233
15928,4119,675
15929,3699,89
15930,3470,37
15931,2112,1346
15932,990,488
15933,3635,104
15934,3605,1393
15935,3543,515
15936,60,1520
15937,1457,139
15938,3434,1511
15939,1711,1187
15940,3244,1387
15941,3223,510
15942,3789,921
15943,830,391
15944,1267,1146
15945,1642,269
15946,315,699
15947,2908,125
15948,561,1105
15949,710,447
15950,3812,1440
15951,3387,510
15952,4146,562
15953,2014,33
15954,3722,234
15955,3517,1522
15956,259,925
15957,1962,782
15958,2005,1418
15959,1726,505
15960,894,160
15961,3664,1168
15962,477,1003
15963,1261,1085
15964,3515,1045
15965,2407,85
15966,614,1274
15967,3491,459
15968,1438,223
15969,2902,64
15970,3356,234
15971,3922,645
15972,3951,1383
15973,2504,957
15974,3078,1229
15975,1927,387
15976,4063,1035
15977,770,474
15978,1136,797
15979,2349,1019
15980,2517,603
15981,127,1536
15982,1723,742
15983,1071,587
15984,3409,1184
15985,1933,1491
15986,2284,28
15987,2516,1317
15988,279,1526
15989,4172,1328
15990,557,716
15991,1331,110
15992,3316,1343
15993,1356,1106
15994,179,1295
15995,3154,1015
15996,2111,450
15997,1290,459
15998,2926,784
15999,1085,993
16000,1635,871
16001,1459,645
16002,2864,845
16003,3068,86
16004,487,485
16005,3454,1061
16006,510,654
16007,1151,650
16008,1692,250
16009,960,301
16010,2132,522
16011,3262,1241
16012,3355,1432
16013,3771,1118
16014,1864,707
16015,2010,532
16016,2744,497
16017,549,208
16018,939,363
16019,2796,687
16020,306,450
16021,27,1035
16022,1935,358
16023,1243,1528
16024,3055,389
16025,460,136
16026,190,275
16027,1747,1061
16028,714,1184
16029,377,101
16030,3071,333
16031,3215,1021
16032,135,1507
16033,4178,1068
16034,1272,953
16035,2053,1518
16036,1808,933
16037,1837,173
16038,1684,897
16039,2275,584
16040,2638,1390
16041,2236,821
16042,1551,718
16043,11,101
16044,164,343
16045,2175,353
16046,444,168
16047,1643,1246
16048,1608,471
16049,658,851
16050,2217,1518
16051,280,676
16052,2591,1170
16053,3785,1150
16054,477,466
16055,1976,493
16056,1250,389
16057,4026,431
16058,3472,811
16059,1579,830
16060,1653,779
16061,550,163
16062,192,455
16063,1658,1123
16064,1675,538
16065,2277,606
16066,2722,1222
16067,2937,652
16068,1176,36
16069,173,1344
16070,106,122
16071,3134,1166
16072,2351,528
16073,4056,458
16074,2811,1452
16075,30,477
16076,3383,1089
16077,530,800
16078,2381,555
16079,3422,293
16080,149,1108
16081,2119,1309
16082,959,159
16083,2079,190
16084,2633,1530
16085,57,1519
16086,2364,359
16087,662,1104
16088,289,364
16089,3236,288
16090,2699,83
16091,1697,273
16092,2101,888
16093,702,1442
16094,413,1339
16095,3675,1089
16096,4066,745
16097,4113,1500
16098,3063,710
16099,2774,607
16100,100,61
16101,2870,1069
16102,1316,554
16103,2505,190
16104,536,591
16105,389,1103
16106,3520,1336
16107,3697,474
16108,608,1406
16109,2526,663
16110,702,287
16111,1082,508
16112,1514,165
16113,290,1474
16114,2599,1141
16115,622,523
16116,2604,1485
16117,458,1058
16118,1246,350
16119,3538,602
16120,3560,361
16121,339,1366
16122,128,365
16123,3946,1336
16124,1734,289
16125,2992,1193
16126,2223,453
16127,2828,38
16128,3589,136
16129,1753,689
16130,8,606
16131,2257,222
16132,892,360
16133,3896,818
16134,2206,634
16135,2657,1095
16136,2944,371
16137,655,1356
16138,3659,316
16139,431,150
16140,422,596
16141,3553,829
16142,3226,434
16143,4021,705
16144,2918,89
16145,3559,85
16146,114,1382
16147,3395,428
16148,146,139
16149,1134,1182
16150,1970,1454
16151,1018,1007
16152,1059,1008
16153,3476,208
16154,2665,932
16155,3864,1256
16156,3783,136
16157,3801,907
16158,2739,100
16159,3097,562
16160,163,843
16161,256,1034
16162,882,1496
16163,2760,388
16164,1870,819
16165,151,459
16166,2059,1280
16167,2360,454
16168,2434,1157
16169,3758,429
16170,537,1434
16171,4024,548
16172,1787,3
16173,457,916
16174,336,397
16175,4054,198
16176,2011,650
16177,1624,12
16178,3603,676
16179,733,218
16180,2617,1399
16181,2372,814
16182,3064,398
16183,2124,1466
16184,3597,861
16185,3546,1081
16186,225,916
16187,1070,742
16188,1851,553
16189,4074,1200
16190,3416,1200
