meet_id,final_place_id,final_time
1859,1147,2022-02-11 17:45:00
1861,827,2024-01-12 20:00:00
1862,383,2023-12-08 15:30:00
1863,787,2022-01-30 11:45:00
1864,1158,2023-10-30 19:45:00
1865,300,2024-03-10 17:00:00
1866,1045,2024-03-22 18:00:00
1868,740,2022-08-23 15:45:00
1869,940,2024-06-10 13:45:00
1870,1042,2023-01-06 19:45:00
1871,174,2024-02-08 17:30:00
1872,916,2024-07-17 15:15:00
1873,254,2023-02-17 11:30:00
1874,503,2023-08-14 10:30:00
1875,1265,2023-12-02 18:00:00
1876,62,2022-07-26 21:00:00
1877,1261,2023-08-05 13:15:00
1878,454,2023-02-22 16:30:00
1879,40,2023-06-21 14:15:00
1880,915,2023-12-19 11:45:00
1881,1316,2022-12-26 17:30:00
1882,1172,2023-11-23 18:15:00
1883,1136,2023-11-17 14:45:00
1884,220,2022-12-24 11:00:00
1885,542,2023-11-23 15:30:00
1886,1430,2024-11-19 20:00:00
1887,1405,2023-06-25 17:00:00
1888,399,2024-07-01 18:30:00
1889,296,2022-01-21 19:15:00
1890,1158,2022-04-10 14:30:00
1891,919,2022-05-26 21:45:00
1892,581,2024-05-21 22:00:00
1893,547,2022-03-11 17:45:00
1894,331,2022-05-08 18:00:00
1895,301,2023-03-16 17:45:00
1896,1528,2024-01-23 21:15:00
1897,317,2022-05-29 10:45:00
1898,1008,2022-12-27 16:45:00
1899,680,2023-09-21 11:45:00
1900,499,2024-01-24 10:30:00
1901,583,2022-12-24 16:30:00
1902,1454,2024-04-12 09:15:00
1903,1394,2022-10-28 15:30:00
1904,742,2024-11-15 18:45:00
1905,977,2023-07-29 14:45:00
1906,266,2022-02-18 11:00:00
1907,1002,2024-08-08 13:30:00
1908,1079,2024-08-17 13:45:00
1909,60,2024-10-25 15:00:00
1910,969,2022-11-17 21:45:00
1911,959,2024-05-31 19:15:00
1912,1330,2024-03-09 18:15:00
1913,635,2024-11-16 15:45:00
1914,791,2023-02-18 15:45:00
1915,252,2024-11-28 17:45:00
1919,103,2022-03-27 20:30:00
1920,1477,2023-08-17 18:30:00
1922,72,2023-12-05 18:45:00
1923,401,2023-01-30 17:45:00
1924,1250,2022-03-14 21:00:00
1925,1351,2024-04-03 19:00:00
1927,332,2024-07-31 16:45:00
1928,1125,2022-01-12 16:30:00
1929,482,2022-12-08 17:00:00
1931,121,2024-08-13 14:00:00
1933,406,2023-06-02 21:15:00
1934,593,2023-05-12 14:30:00
1935,839,2024-12-06 15:30:00
1936,1080,2022-09-18 11:30:00
1937,1146,2024-10-02 20:15:00
1938,354,2022-09-29 21:15:00
1939,283,2024-04-20 17:15:00
1940,1012,2024-11-12 10:15:00
1941,1488,2023-07-06 18:30:00
1943,19,2023-02-17 18:15:00
1944,1123,2022-06-07 17:45:00
1945,557,2022-03-16 20:15:00
1946,839,2024-06-02 16:45:00
1947,287,2024-05-06 10:45:00
1949,690,2023-04-02 18:45:00
1952,839,2022-12-04 12:15:00
1953,972,2022-12-29 17:15:00
1955,715,2023-10-24 15:45:00
1956,999,2024-03-16 12:15:00
1957,912,2023-09-12 19:15:00
1958,70,2023-03-27 17:15:00
1959,562,2023-08-20 17:45:00
1960,761,2022-10-28 16:15:00
1961,1261,2022-06-09 15:00:00
1962,782,2024-01-17 20:15:00
1963,680,2022-08-10 12:45:00
1964,314,2023-07-27 10:30:00
1965,1540,2022-10-06 13:30:00
1966,274,2024-02-14 20:00:00
1967,663,2023-03-04 14:15:00
1968,325,2024-11-07 11:30:00
1969,467,2022-11-01 11:15:00
1970,1169,2022-12-31 18:30:00
1971,1289,2023-07-20 16:00:00
1972,113,2023-08-30 17:30:00
1973,325,2024-01-29 14:00:00
1974,1474,2022-03-23 13:30:00
1976,837,2022-05-31 21:30:00
1977,187,2023-03-26 10:45:00
1978,558,2023-05-26 13:15:00
1979,12,2023-01-19 11:30:00
1980,1209,2023-01-30 14:45:00
1981,997,2024-12-08 12:00:00
1982,417,2022-06-08 12:00:00
1984,795,2024-02-27 20:00:00
1985,1354,2024-02-28 16:00:00
1986,443,2023-04-23 10:45:00
1988,975,2022-01-25 19:15:00
1989,849,2023-05-16 21:00:00
1990,1384,2023-05-22 17:00:00
1991,1434,2022-10-21 10:30:00
1992,1379,2023-08-25 11:00:00
1993,785,2022-03-20 13:15:00
1994,1047,2024-02-26 12:30:00
1995,1477,2023-08-06 15:00:00
1996,755,2023-07-05 17:30:00
1997,1193,2024-11-22 12:00:00
1998,423,2022-04-09 21:15:00
1999,240,2024-06-05 18:15:00
2000,713,2022-07-11 13:00:00
2001,594,2023-08-31 17:00:00
2002,901,2024-03-11 18:00:00
2003,820,2023-11-25 19:00:00
2005,968,2022-01-30 09:30:00
2006,318,2022-04-30 13:30:00
2007,786,2023-02-20 16:15:00
2008,859,2023-01-04 17:15:00
2009,893,2023-09-17 16:45:00
2010,552,2023-02-08 09:45:00
2011,348,2024-03-08 22:15:00
2012,624,2023-09-01 20:00:00
2013,1092,2022-08-11 20:45:00
2014,875,2023-12-21 09:00:00
2015,1139,2023-08-20 14:15:00
2016,690,2024-02-15 15:15:00
2017,577,2022-12-27 13:30:00
2018,999,2024-12-10 11:30:00
2019,1275,2022-03-15 16:30:00
2020,143,2022-04-08 17:45:00
2021,907,2022-12-08 15:15:00
2022,1490,2023-11-13 13:45:00
2023,1041,2023-12-26 15:45:00
2025,157,2022-09-23 16:30:00
2026,512,2022-07-11 18:45:00
2027,232,2022-07-06 16:00:00
2028,60,2022-09-09 16:15:00
2029,37,2022-12-03 16:45:00
2030,299,2022-11-16 16:45:00
2031,702,2024-02-21 17:45:00
2032,197,2023-10-20 17:15:00
2034,579,2023-09-02 16:45:00
2035,475,2023-04-12 21:45:00
2036,708,2022-09-25 15:30:00
2038,551,2022-07-06 11:00:00
2039,1344,2024-05-21 14:00:00
2040,1006,2023-03-29 17:45:00
2042,397,2023-12-20 18:30:00
2043,1169,2024-07-14 14:45:00
2044,236,2023-11-24 18:00:00
2045,1106,2023-08-31 16:00:00
2046,7,2023-01-26 19:30:00
2047,429,2024-01-30 17:30:00
2050,1168,2023-07-20 16:30:00
2051,916,2023-02-25 12:15:00
2052,929,2022-08-11 10:30:00
2053,623,2024-09-03 18:45:00
2054,1198,2023-09-04 15:00:00
2055,193,2023-09-04 13:30:00
2056,320,2023-12-09 11:45:00
2057,1164,2023-05-13 15:30:00
2059,780,2024-02-16 19:30:00
2061,1172,2023-12-31 20:00:00
2062,474,2023-02-13 10:45:00
2064,1460,2022-12-11 14:45:00
2065,1491,2022-01-12 11:30:00
2066,1489,2024-04-27 22:00:00
2067,73,2023-12-29 15:00:00
2068,610,2024-11-30 15:15:00
2069,1196,2022-06-18 10:30:00
2071,732,2022-02-06 11:30:00
2072,65,2022-02-25 17:15:00
2073,551,2024-11-22 14:45:00
2074,1272,2024-02-20 11:00:00
2075,1011,2022-06-23 13:45:00
2076,628,2024-01-29 13:15:00
2077,627,2024-01-12 20:30:00
2078,1371,2024-02-04 10:00:00
2079,340,2022-08-16 14:15:00
2082,1204,2023-06-07 19:30:00
2083,468,2024-06-18 18:15:00
2085,1414,2023-02-15 13:00:00
2086,215,2022-07-03 15:00:00
2087,1120,2023-07-12 19:30:00
2088,1371,2022-02-25 15:15:00
2089,1463,2023-10-03 17:45:00
2090,291,2023-10-18 15:00:00
2091,229,2024-07-19 15:00:00
2092,856,2023-06-11 15:45:00
2093,1520,2022-01-10 18:00:00
2094,674,2023-08-22 16:45:00
2095,1421,2024-04-08 13:45:00
2096,525,2023-03-09 14:30:00
2097,197,2022-01-24 20:30:00
2098,475,2024-08-01 17:45:00
2099,884,2023-04-03 20:30:00
2100,223,2022-05-08 20:00:00
2101,1092,2023-04-16 14:00:00
2103,869,2022-07-25 15:30:00
2104,60,2023-05-29 16:00:00
2105,1447,2023-06-15 11:15:00
2107,325,2024-05-29 15:15:00
2108,789,2023-11-07 16:30:00
2109,643,2022-03-15 17:45:00
2110,989,2024-10-03 21:45:00
2111,742,2024-08-26 19:15:00
2112,1487,2023-09-19 20:00:00
2114,1202,2022-10-19 16:00:00
2115,576,2024-04-30 16:00:00
2116,1148,2023-10-26 18:45:00
2117,825,2024-04-14 18:30:00
2119,1173,2023-12-27 18:15:00
2121,1467,2022-04-11 16:45:00
2122,940,2022-03-19 16:30:00
2123,1058,2022-06-08 11:15:00
2124,1466,2022-08-13 18:45:00
2125,116,2024-11-12 11:15:00
2126,602,2024-09-07 13:30:00
2129,1038,2023-10-07 17:30:00
2130,1004,2024-01-10 13:00:00
2131,1222,2024-07-11 16:00:00
2132,198,2023-06-10 13:15:00
2133,71,2024-07-13 20:30:00
2134,52,2022-02-21 12:00:00
2137,1480,2022-03-31 17:30:00
2138,359,2024-04-22 12:30:00
2139,541,2022-10-14 11:15:00
2140,381,2023-09-20 15:45:00
2141,612,2022-06-25 19:15:00
2142,260,2022-01-15 12:45:00
2143,26,2023-09-21 18:00:00
2144,545,2023-07-01 17:15:00
2145,560,2024-05-19 11:45:00
2146,240,2022-06-07 14:45:00
2147,419,2023-03-05 16:00:00
2148,986,2023-03-02 15:45:00
2149,1411,2023-01-07 15:00:00
2150,1425,2024-07-21 18:15:00
2151,383,2024-03-05 17:45:00
2152,1418,2023-02-26 18:00:00
2153,562,2024-12-02 15:15:00
2154,747,2024-02-04 12:15:00
2155,395,2023-05-25 14:00:00
2156,429,2024-10-28 16:15:00
2157,486,2022-12-21 14:45:00
2158,1290,2024-04-05 17:15:00
2159,1309,2022-06-01 20:30:00
2160,1233,2022-09-19 16:30:00
2161,1384,2024-01-05 13:00:00
2162,897,2023-10-07 19:15:00
2163,553,2023-10-26 21:00:00
2164,1374,2022-12-31 16:00:00
2165,1045,2024-04-21 18:00:00
2167,13,2024-07-16 18:45:00
2168,640,2022-05-28 20:30:00
2169,1513,2022-06-25 11:15:00
2171,478,2022-06-01 20:00:00
2172,237,2024-03-24 18:00:00
2173,89,2023-10-27 16:15:00
2174,680,2023-09-03 11:45:00
2175,1358,2023-02-28 17:00:00
2176,1309,2022-11-25 18:45:00
2177,1014,2023-10-29 15:15:00
2178,89,2022-12-13 17:30:00
2179,273,2022-01-24 18:30:00
2180,18,2024-06-14 12:45:00
2181,87,2022-09-30 10:30:00
2182,505,2024-02-20 12:30:00
2183,618,2023-03-19 13:00:00
2184,1201,2024-09-20 17:00:00
2185,2,2023-04-08 17:45:00
2186,841,2022-08-18 21:45:00
2187,760,2023-05-14 15:15:00
2188,690,2022-08-30 15:15:00
2190,1485,2022-11-18 12:15:00
2191,1538,2023-04-10 16:30:00
2192,627,2024-03-27 18:45:00
2193,916,2023-10-02 17:45:00
2196,429,2024-01-04 12:45:00
2197,960,2024-05-07 14:45:00
2198,1392,2022-08-01 18:00:00
2199,130,2023-12-22 15:30:00
2201,952,2024-01-22 20:45:00
2202,1495,2024-05-02 17:15:00
2203,1474,2023-12-30 17:30:00
2204,760,2022-02-17 18:15:00
2205,919,2023-10-31 15:15:00
2207,270,2022-02-28 16:00:00
2208,1349,2022-09-16 21:15:00
2209,680,2023-07-16 10:15:00
2213,1213,2024-06-20 19:30:00
2214,510,2023-06-13 22:30:00
2215,1535,2022-10-04 18:15:00
2216,1367,2024-02-22 12:30:00
2217,1364,2024-08-16 16:15:00
2218,471,2023-05-06 09:30:00
2219,112,2023-04-14 18:00:00
2220,1461,2023-06-23 15:15:00
2221,1454,2024-11-28 19:30:00
2222,1194,2024-10-10 21:45:00
2223,169,2023-04-23 19:30:00
2225,1460,2022-07-03 18:45:00
2226,1131,2023-03-12 15:00:00
2227,958,2023-05-19 16:45:00
2228,1265,2023-12-24 12:30:00
2229,47,2022-10-01 11:15:00
2230,1133,2022-09-11 13:00:00
2231,54,2022-10-10 10:30:00
2232,94,2023-07-12 15:30:00
2233,1025,2023-02-09 10:15:00
2234,511,2023-09-28 11:45:00
2235,625,2023-10-20 16:15:00
2236,821,2024-11-25 20:15:00
2238,1116,2023-04-25 20:45:00
2239,630,2024-03-04 16:30:00
2240,1462,2024-02-15 20:15:00
2241,210,2023-04-05 13:45:00
2242,325,2022-12-06 11:15:00
2243,1079,2022-01-09 16:30:00
2244,350,2024-07-27 19:15:00
2245,74,2023-10-20 15:45:00
2246,1335,2022-04-08 19:15:00
2247,1532,2023-10-30 17:30:00
2248,659,2022-07-04 16:45:00
2249,1383,2024-11-08 18:00:00
2250,1058,2023-09-23 13:45:00
2253,1064,2022-02-10 15:30:00
2254,214,2023-10-21 14:15:00
2255,1389,2024-05-23 10:45:00
2257,410,2022-08-24 20:00:00
2258,1351,2024-10-19 20:00:00
2259,1306,2023-04-01 11:00:00
2260,558,2024-10-07 19:00:00
2261,405,2023-01-06 13:45:00
2262,439,2022-10-05 14:15:00
2263,422,2022-02-23 17:15:00
2264,526,2022-07-23 21:00:00
2265,1196,2024-01-03 11:45:00
2266,188,2024-06-13 09:45:00
2267,225,2023-08-02 15:30:00
2268,567,2022-02-16 12:15:00
2269,516,2024-08-29 14:45:00
2270,1271,2023-05-17 17:15:00
2271,591,2024-03-28 15:45:00
2272,835,2024-11-17 18:15:00
2273,1081,2024-10-29 19:30:00
2274,806,2022-07-13 16:30:00
2275,1141,2024-07-01 19:00:00
2276,338,2024-07-21 17:15:00
2277,1245,2023-03-27 17:15:00
2278,1283,2024-09-08 13:45:00
2279,5,2023-02-10 16:15:00
2281,122,2022-06-19 11:45:00
2282,964,2023-06-28 11:30:00
2283,381,2022-05-12 18:15:00
2284,1408,2022-02-24 19:00:00
2285,977,2024-04-12 10:45:00
2286,897,2022-06-22 16:15:00
2287,132,2024-10-21 09:00:00
2288,1263,2023-10-03 09:15:00
2290,1330,2023-09-19 17:15:00
2291,224,2023-08-27 19:45:00
2292,1453,2024-01-14 17:15:00
2293,38,2024-02-19 16:45:00
2294,877,2024-10-24 15:45:00
2296,1110,2024-05-06 12:45:00
2297,88,2022-08-20 17:30:00
2299,879,2022-05-08 17:30:00
2300,1187,2023-03-08 14:15:00
2302,1499,2023-03-25 17:30:00
2303,279,2023-05-13 19:30:00
2304,1182,2022-07-21 16:30:00
2306,552,2023-07-27 09:00:00
2309,1492,2022-06-15 16:15:00
2310,508,2022-06-28 17:00:00
2311,1253,2023-05-08 15:30:00
2312,1062,2024-02-24 15:45:00
2313,1144,2023-12-22 12:00:00
2314,782,2022-11-15 17:30:00
2315,1466,2022-10-19 18:15:00
2316,487,2022-06-05 15:15:00
2318,1188,2022-11-23 19:00:00
2319,595,2023-08-17 18:30:00
2320,1286,2022-01-17 11:30:00
2321,1111,2024-11-12 21:00:00
2322,577,2023-01-31 18:00:00
2323,1289,2022-01-27 17:30:00
2325,1298,2023-11-19 18:00:00
2326,564,2022-01-22 17:45:00
2327,300,2023-02-19 13:00:00
2328,557,2023-12-16 10:45:00
2329,1006,2024-03-12 18:30:00
2330,1416,2024-09-11 19:30:00
2331,431,2022-11-02 15:00:00
2335,420,2022-07-23 19:30:00
2336,321,2023-03-20 18:15:00
2337,90,2022-04-21 19:15:00
2340,1518,2023-04-29 14:45:00
2342,1172,2024-02-21 10:45:00
2343,328,2023-02-26 18:15:00
2344,314,2024-04-28 16:00:00
2345,16,2022-07-25 17:45:00
2346,785,2022-10-07 19:15:00
2347,1177,2022-04-01 11:30:00
2348,646,2022-02-12 19:45:00
2349,1040,2022-10-23 14:30:00
2350,75,2024-07-13 12:45:00
2351,747,2024-05-23 21:15:00
2352,1433,2023-01-31 19:45:00
2353,1345,2023-08-01 17:15:00
2354,415,2023-08-13 13:30:00
2355,438,2024-06-18 11:30:00
2356,1454,2024-10-04 10:45:00
2357,369,2023-06-01 18:15:00
2359,252,2024-04-23 11:15:00
2361,356,2022-10-03 16:15:00
2363,1229,2024-02-02 17:15:00
2365,1258,2023-04-02 21:15:00
2366,516,2024-07-09 14:00:00
2368,1264,2022-08-01 16:15:00
2369,879,2022-04-19 11:15:00
2370,1207,2022-02-19 12:15:00
2372,310,2022-03-25 20:45:00
2373,964,2023-12-25 21:30:00
2374,582,2023-05-27 19:45:00
2375,1402,2023-02-22 13:45:00
2376,153,2022-11-15 13:15:00
2377,107,2023-11-18 12:30:00
2378,620,2024-11-25 10:45:00
2379,342,2023-02-06 15:00:00
2380,576,2022-05-31 16:45:00
2381,1425,2024-07-19 13:30:00
2382,618,2023-11-27 11:15:00
2383,1450,2022-07-02 14:30:00
2384,277,2024-08-28 13:45:00
2385,1003,2023-01-06 10:30:00
2386,667,2022-04-13 14:45:00
2387,794,2024-07-26 13:30:00
2388,753,2022-07-02 13:15:00
2390,1232,2024-11-25 15:45:00
2391,1281,2024-02-06 16:45:00
2392,928,2023-10-13 18:45:00
2393,97,2023-01-08 10:15:00
2394,33,2023-05-07 13:15:00
2395,241,2022-01-15 16:45:00
2396,238,2023-03-26 19:45:00
2397,379,2024-07-22 13:45:00
2398,1523,2022-04-06 18:30:00
2400,1433,2023-12-25 13:45:00
2401,1402,2024-02-26 11:30:00
2402,209,2022-06-16 13:00:00
2403,1130,2024-03-04 21:00:00
2404,1299,2022-06-11 14:15:00
2405,985,2022-08-29 14:00:00
2406,295,2022-04-17 21:15:00
2407,873,2023-11-28 17:00:00
2410,542,2024-05-12 19:15:00
2411,833,2024-02-14 14:30:00
2413,877,2023-01-27 17:30:00
2414,840,2022-04-29 19:15:00
2415,291,2022-12-18 11:15:00
2416,270,2023-12-21 13:30:00
2417,773,2022-12-28 17:00:00
2418,513,2023-03-25 16:00:00
2420,491,2024-01-25 16:45:00
2421,148,2024-05-15 17:45:00
2423,450,2023-02-09 13:15:00
2424,519,2024-08-29 16:00:00
2425,1127,2022-03-31 12:30:00
2427,972,2022-01-28 17:45:00
2428,304,2023-12-26 11:45:00
2429,534,2024-02-24 11:00:00
2430,410,2024-06-12 16:15:00
2431,838,2022-05-11 18:45:00
2432,624,2024-03-06 11:15:00
2433,1505,2023-06-09 15:15:00
2434,1299,2022-02-05 17:00:00
2435,675,2023-09-10 10:45:00
2436,1316,2023-10-15 17:15:00
2437,23,2023-09-12 14:15:00
2438,1341,2022-03-09 14:30:00
2440,836,2022-11-20 19:30:00
2442,293,2023-12-24 15:30:00
2443,153,2023-12-01 18:30:00
2444,1264,2024-06-02 12:45:00
2446,1245,2024-07-27 21:00:00
2447,925,2022-09-08 21:30:00
2449,835,2023-10-23 18:00:00
2450,242,2023-11-27 20:30:00
2451,1177,2023-01-10 10:30:00
2453,540,2024-03-17 12:15:00
2454,126,2024-06-03 18:00:00
2455,600,2022-01-17 19:45:00
2456,1216,2024-03-08 18:00:00
2457,843,2023-12-15 18:00:00
2458,917,2022-02-22 13:45:00
2459,135,2023-10-06 16:00:00
2460,371,2023-06-30 20:45:00
2461,1025,2024-09-06 14:15:00
2462,308,2024-06-10 18:00:00
2463,1045,2022-04-24 14:15:00
2464,455,2023-10-31 21:00:00
2465,1296,2023-08-18 12:15:00
2466,1491,2024-03-23 15:00:00
2468,409,2022-03-01 17:15:00
2469,1163,2022-05-05 15:30:00
2470,287,2024-06-30 14:45:00
2471,370,2022-12-29 13:15:00
2472,352,2023-03-25 14:30:00
2473,736,2024-09-08 15:15:00
2476,295,2022-10-18 11:15:00
2477,983,2024-04-02 21:30:00
2478,777,2023-11-11 10:00:00
2479,758,2023-10-04 19:30:00
2480,454,2022-07-18 15:15:00
2481,4,2022-08-29 21:15:00
2482,1006,2024-10-13 15:15:00
2483,853,2023-09-21 12:15:00
2485,768,2023-06-01 21:30:00
2486,169,2022-10-11 13:00:00
2487,873,2022-07-02 20:15:00
2488,927,2023-06-12 10:15:00
2490,436,2023-12-30 16:45:00
2491,412,2023-02-16 14:45:00
2492,1256,2022-10-19 15:45:00
2493,175,2024-09-05 20:45:00
2495,311,2024-10-05 19:30:00
2496,1074,2023-04-01 14:00:00
2497,295,2023-09-20 20:30:00
2499,926,2022-03-17 17:15:00
2500,516,2023-05-24 22:15:00
2501,384,2024-03-29 18:30:00
2502,268,2023-08-14 14:00:00
2503,1278,2023-06-29 18:30:00
2506,1533,2022-08-03 11:15:00
2508,696,2023-01-06 20:15:00
2509,343,2022-05-03 13:45:00
2511,37,2024-03-05 11:00:00
2512,1527,2022-12-25 11:45:00
2513,19,2022-06-19 14:00:00
2514,79,2022-06-16 19:15:00
2515,624,2023-07-09 12:30:00
2516,1027,2022-09-06 17:00:00
2520,1539,2024-03-04 13:00:00
2521,1059,2023-07-29 18:30:00
2522,1049,2023-08-09 13:15:00
2523,31,2022-03-02 11:30:00
2524,320,2023-04-25 17:00:00
2525,923,2022-12-02 10:00:00
2526,153,2024-09-04 15:00:00
2527,76,2023-12-20 17:00:00
2528,1402,2024-10-11 18:00:00
2529,869,2022-08-08 12:45:00
2530,1181,2023-04-16 16:45:00
2531,1032,2023-02-23 14:30:00
2532,1188,2023-06-01 13:30:00
2535,651,2024-10-31 22:15:00
2536,280,2023-09-19 18:15:00
2537,1140,2024-07-21 17:15:00
2538,667,2024-03-08 22:00:00
2539,1273,2024-04-25 15:30:00
2540,710,2023-02-05 17:15:00
2542,1530,2023-09-25 13:00:00
2543,1073,2023-06-06 18:15:00
2544,1155,2022-04-02 10:45:00
2546,721,2024-10-15 19:45:00
2547,750,2023-09-22 10:45:00
2548,717,2023-11-21 11:00:00
2549,438,2024-05-28 21:00:00
2550,731,2023-01-23 16:45:00
2551,232,2023-12-23 19:45:00
2553,1169,2022-06-04 20:45:00
2554,1509,2024-11-29 17:00:00
2556,510,2024-05-11 18:00:00
2557,642,2023-05-16 14:45:00
2559,607,2023-11-09 15:00:00
2562,216,2022-01-26 16:45:00
2563,1492,2023-06-05 18:15:00
2566,604,2023-12-14 15:45:00
2567,458,2023-09-26 18:15:00
2568,1366,2023-12-04 14:30:00
2569,767,2023-01-29 19:45:00
2570,334,2024-01-10 16:00:00
2571,1312,2024-05-28 16:15:00
2572,1072,2024-04-15 11:45:00
2573,1339,2024-02-01 17:45:00
2574,404,2022-12-25 15:45:00
2575,1162,2022-08-14 17:00:00
2576,953,2023-03-25 17:45:00
2577,1326,2024-07-21 13:30:00
2578,1512,2022-10-07 19:00:00
2579,284,2024-11-23 18:30:00
2580,1055,2024-05-28 09:45:00
2581,1038,2024-04-19 15:15:00
2582,516,2023-09-15 12:30:00
2583,526,2022-04-30 14:30:00
2584,596,2022-02-05 11:15:00
2585,1223,2023-03-17 14:15:00
2586,737,2022-04-28 09:00:00
2587,179,2023-10-16 14:00:00
2588,680,2023-07-13 19:00:00
2591,1077,2022-02-07 18:30:00
2592,913,2024-01-23 11:45:00
2593,919,2023-05-14 21:30:00
2594,1336,2023-08-26 10:45:00
2595,848,2022-07-26 17:45:00
2596,1110,2023-03-06 14:30:00
2598,406,2022-11-28 18:00:00
2600,1256,2022-02-01 14:45:00
2601,126,2022-06-30 14:00:00
2603,888,2022-08-14 18:30:00
2604,222,2022-04-28 16:45:00
2605,242,2022-08-08 19:30:00
2606,1321,2024-08-27 13:30:00
2607,1009,2022-09-19 10:45:00
2609,1192,2023-04-16 14:15:00
2610,65,2024-11-30 20:15:00
2611,785,2023-08-01 16:30:00
2612,1297,2022-10-01 13:00:00
2613,763,2022-05-24 14:15:00
2614,841,2022-05-21 13:15:00
2616,534,2024-02-12 14:15:00
2617,785,2024-06-14 14:15:00
2618,981,2024-04-18 16:45:00
2620,259,2023-05-07 15:45:00
2621,570,2022-01-12 16:15:00
2622,806,2024-06-05 16:30:00
2623,135,2024-05-22 16:30:00
2624,1021,2022-06-29 22:00:00
2625,595,2023-04-07 14:45:00
2626,798,2022-03-13 18:15:00
2628,1188,2024-11-20 17:00:00
2629,1354,2022-01-17 14:30:00
2630,10,2023-09-13 18:45:00
2631,1072,2023-11-17 12:15:00
2632,483,2022-12-19 15:00:00
2633,1181,2024-07-19 11:45:00
2634,1332,2024-03-26 15:30:00
2635,883,2023-01-14 15:45:00
2636,1309,2023-08-11 20:30:00
2637,568,2022-10-31 13:15:00
2638,915,2024-09-16 10:30:00
2639,484,2023-10-05 19:00:00
2640,412,2024-09-21 19:15:00
2641,1239,2022-10-20 16:00:00
2642,114,2023-06-23 13:00:00
2643,1023,2024-08-01 11:00:00
2645,1328,2024-07-29 10:00:00
2646,657,2022-09-09 19:30:00
2647,1068,2024-10-21 07:45:00
2651,1030,2022-06-22 12:30:00
2652,1357,2023-08-04 11:00:00
2653,840,2024-08-17 13:15:00
2654,390,2024-11-03 13:00:00
2655,1364,2024-01-10 15:00:00
2657,287,2022-01-17 10:15:00
2658,1273,2023-05-19 14:45:00
2659,731,2024-02-18 17:45:00
2660,1400,2022-05-13 10:30:00
2661,726,2023-10-26 20:45:00
2662,623,2022-03-25 12:30:00
2663,1477,2022-09-05 17:30:00
2665,84,2022-07-23 15:00:00
2666,914,2024-02-11 19:45:00
2668,240,2022-05-15 17:15:00
2669,791,2022-11-27 15:15:00
2670,897,2024-12-04 17:30:00
2671,193,2022-05-16 13:30:00
2672,1296,2022-12-29 17:45:00
2673,100,2023-02-09 19:30:00
2674,525,2023-12-11 20:45:00
2676,1043,2022-06-23 20:45:00
2677,483,2024-10-01 15:00:00
2678,872,2023-06-16 14:15:00
2679,753,2022-02-15 16:45:00
2680,1157,2022-06-10 14:00:00
2681,1532,2024-07-30 16:45:00
2682,1302,2023-01-18 10:45:00
2684,768,2024-09-13 16:30:00
2685,1306,2023-01-14 13:00:00
2686,1162,2023-11-18 20:15:00
2687,440,2022-07-29 17:30:00
2688,1491,2024-03-25 12:45:00
2691,1245,2023-08-08 22:30:00
2692,793,2024-03-09 14:00:00
2693,1144,2023-10-11 22:00:00
2694,1058,2022-06-30 09:30:00
2695,973,2023-08-17 19:00:00
2696,1385,2023-05-21 15:15:00
2697,1503,2024-01-02 20:30:00
2699,1295,2022-11-30 15:15:00
2700,796,2023-02-14 11:00:00
2701,711,2023-09-02 08:30:00
2702,746,2024-07-16 18:15:00
2703,1336,2024-06-02 19:00:00
2704,220,2023-04-10 14:15:00
2705,249,2024-07-27 08:45:00
2707,1094,2022-04-26 20:15:00
2709,365,2024-05-02 20:15:00
2711,1438,2024-01-25 19:15:00
2713,570,2024-08-09 16:30:00
2714,1266,2022-03-16 15:45:00
2715,142,2023-02-12 19:30:00
2716,1211,2024-10-12 18:15:00
2717,769,2023-07-31 18:45:00
2718,555,2022-08-03 22:15:00
2720,1045,2023-11-02 16:45:00
2721,1445,2024-11-21 22:45:00
2722,888,2024-05-27 21:00:00
2723,573,2023-08-15 19:15:00
2726,371,2024-08-25 15:00:00
2727,946,2024-09-10 20:00:00
2728,639,2023-02-13 11:15:00
2729,1066,2023-01-26 15:30:00
2731,1093,2022-11-02 15:30:00
2732,351,2022-09-02 13:45:00
2733,1070,2024-12-08 09:45:00
2734,1212,2022-03-20 12:30:00
2735,1272,2022-08-10 19:30:00
2736,868,2024-12-04 20:00:00
2737,1110,2023-04-28 10:30:00
2738,799,2023-02-21 16:30:00
2739,100,2023-12-18 15:15:00
2740,1502,2024-10-11 20:30:00
2742,743,2022-03-25 21:15:00
2743,789,2022-08-22 21:45:00
2744,497,2024-09-11 14:30:00
2745,1158,2024-03-08 17:15:00
2747,639,2023-09-27 13:45:00
2748,217,2022-01-13 14:15:00
2749,1517,2022-07-27 20:15:00
2750,1252,2022-01-17 17:45:00
2751,1108,2022-03-11 21:30:00
2752,1180,2023-05-12 16:15:00
2753,231,2024-02-15 20:15:00
2754,1363,2022-10-05 16:00:00
2755,728,2022-10-28 18:15:00
2756,256,2022-10-01 13:30:00
2757,639,2022-12-04 12:00:00
2758,1422,2023-11-14 13:00:00
2759,929,2023-06-27 12:45:00
2760,1106,2023-10-06 18:00:00
2761,897,2023-08-05 18:15:00
2762,1022,2023-05-08 17:00:00
2764,256,2023-03-02 15:30:00
2765,425,2022-10-03 15:15:00
2766,1530,2023-07-13 13:00:00
